PRICE,BEDROOMS,GARAGE,LAND_AREA,FLOOR_AREA,BUILD_YEAR,CBD_DIST
462500,4,2,617,142,1996,29300
950000,4,2,522,293,2004,11300
1130000,4,2,621,192,1996,9800
330000,4,2,373,153,2007,50600
355000,3,4,238,102,2013,20800
420000,3,2,287,131,2010,36900
1070000,4,2,525,219,2002,7400
332000,3,2,808,111,1970,15500
450000,4,2,661,197,2001,20000
410000,4,2,373,146,2009,34900
440000,2,,564,142,,19400
850000,4,2,4256,226,1997,22100
527500,3,3,690,112,1986,17400
800000,3,2,574,142,1925,4100
668000,4,2,753,174,1987,13000
460000,4,2,301,113,2003,9000
620000,4,2,2151,170,1995,11100
312000,4,2,597,134,1994,32900
1280000,2,,1012,183,1950,2900
325000,4,,944,130,1982,22900
1800000,5,2,910,334,2008,3800
390000,4,2,10047,223,,32000
172000,3,2,2019,220,1978,14200
560000,4,2,606,205,2001,15100
390000,4,3,10888,280,1995,31600
525000,4,3,561,232,2008,19900
525000,4,2,583,216,2006,15800
280000,4,1,445,103,1993,19700
472000,5,,783,225,1989,13600
470000,3,2,903,173,1986,23500
340000,3,2,810,147,2007,9300
520000,1,1,661,107,2000,1900
1352000,4,2,503,185,1939,13400
765000,4,2,680,217,2009,37100
390000,4,2,510,115,2002,20500
620000,4,2,620,228,2001,16200
430000,4,3,839,147,1995,56000
690000,5,2,744,253,1981,9500
770000,4,2,512,250,2010,19700
940000,4,5,20062,240,1997,27000
1360000,5,2,483,197,2006,16000
459500,4,2,1012,161,1974,17700
620000,4,2,688,169,1975,14400
529000,3,2,240,153,2015,38900
270000,3,,719,94,1976,12400
590000,4,2,591,228,2016,14100
314000,4,2,503,156,1997,32300
385000,3,2,999999,140,2015,22400
511000,3,5,903,119,1984,22500
1340000,4,2,825,221,1958,10200
405000,3,2,450,156,2015,55300
390000,3,2,713,138,2005,20500
400000,4,2,746,133,1992,12300
828000,4,1,759,174,1966,10700
539000,4,2,750,212,1996,55300
825000,5,3,1104,284,2003,20200
1550000,3,,947,144,1963,8800
495000,4,1,862,187,1989,18900
300000,3,1,567,75,1990,17700
390000,4,2,551,223,2010,51200
415000,4,2,420,172,2013,43500
500000,3,1,720,192,,14600
465000,4,3,569,189,2005,28800
368000,3,1,351,99,1994,20000
700000,3,2,729,108,1976,6500
405000,4,2,445,173,2008,35600
435000,3,1,702,114,1985,17500
565000,4,2,632,233,2015,20100
475000,4,2,688,142,1987,11000
580000,4,2,600,200,1995,16600
505000,4,2,387,160,2015,39100
259000,4,1,339,135,2006,33100
335000,4,2,504,166,2005,35300
310000,4,2,624,186,2005,43100
385000,3,2,738,98,1976,11900
345000,3,1,576,107,1994,42900
485000,4,2,441,171,2015,18900
620000,4,2,685,203,1985,41500
790500,5,2,910,280,1983,12500
399000,3,2,668,92,1955,17800
450000,3,2,711,120,1987,21300
415000,3,2,515,260,2012,55300
478000,4,3,1018,157,1984,18900
437500,3,2,702,100,1990,16700
650000,4,2,700,234,2005,36700
490000,3,2,2194,130,1992,30800
427000,3,1,703,140,1980,14600
188000,3,1,1984,77,1971,12400
245000,2,1,820,106,1946,17300
490000,3,1,723,115,1984,21200
520000,4,2,450,208,2012,26800
347000,4,2,481,142,2007,27900
535000,3,2,550,208,1996,20500
590000,3,1,370,144,1961,10900
520000,4,2,815,158,1987,10200
350000,3,2,390,131,2007,23100
900000,3,2,456,268,2009,14800
480000,4,2,619,125,1999,21200
780000,3,1,6067,194,1960,22500
1600000,3,2,460,145,1954,3800
520000,4,2,420,208,2014,16600
490000,4,2,614,201,2006,26700
687000,4,6,410,193,2004,47400
1200000,3,2,462,130,1934,3700
450000,3,2,573,119,1993,27500
422000,4,2,646,183,,35000
240000,2,2,5337,155,1950,27300
930000,4,2,420,225,2003,4700
345000,3,1,248,90,,17200
400000,4,2,688,264,1960,14700
465000,3,1,2309,127,1992,34600
410000,5,2,522,182,1999,16900
690000,4,2,603,239,2013,27800
569000,4,2,570,207,,18800
1500000,4,2,865,238,2004,8600
460000,4,2,350,157,,14800
485000,3,2,465,84,1975,12400
395000,4,2,503,210,,33000
367500,3,2,1032,105,1993,36700
475000,4,2,560,206,2012,29700
220000,4,2,680,150,2002,17600
370000,3,2,545,115,,18300
425000,4,2,580,171,2005,28500
887000,4,2,766,182,1994,22900
430000,4,2,621,159,,29200
405000,4,2,847,152,1976,11700
423000,4,2,702,118,1988,19900
825000,4,4,2698,347,1979,15500
1301000,4,2,475,169,2014,7300
435000,4,1,856,152,1980,27500
480000,4,3,638,160,1999,20500
980000,4,2,316,261,2011,1700
665000,4,2,608,170,,13500
442500,6,2,708,242,1980,11100
890000,4,2,788,170,1966,11000
780000,4,2,792,289,1997,16300
440000,4,2,589,141,1993,13100
485000,4,1,1086,145,1978,13900
490000,3,1,245,107,2008,24300
685000,3,1,320,148,1960,15500
1550000,4,6,718,265,,9000
440000,4,2,641,176,1995,12400
560000,4,2,601,209,2013,27500
355000,3,1,467,92,2000,12600
1980000,4,2,753,324,2011,10800
570000,4,2,595,175,2002,15100
277000,3,4,1855,100,1987,13700
690000,4,1,1211,191,1982,18500
950000,4,2,529,278,2009,8000
620000,3,2,602,171,,35800
445000,3,2,493,122,1995,13100
525000,3,2,1305,142,1967,14900
430000,4,2,512,134,1998,23300
894000,4,2,760,255,1987,12200
460000,3,1,733,116,,18900
765000,4,1,978,170,1985,12500
167000,3,2,711,81,1986,33100
1800000,5,2,577,347,2009,9100
765000,4,3,1419,359,2009,24500
1115000,4,6,4003,211,1989,20800
400000,4,2,622,220,2007,24100
770000,4,2,816,214,1990,13400
1150000,5,6,956,342,2006,10400
301000,4,2,323,118,1969,11400
390000,3,2,354,133,2010,35800
370000,3,1,594,107,1992,10800
305000,3,1,728,140,1977,44000
815000,4,2,658,266,1995,16100
2150000,6,2,910,392,2005,4000
790000,4,2,810,181,1985,22600
290000,3,3,699,135,1976,37800
335000,3,,684,148,1970,22100
880000,3,2,505,204,2001,6800
1450000,4,2,312,293,,7000
356000,4,2,528,207,2010,50200
435000,4,7,763,104,1990,13300
660000,4,3,813,176,1987,22500
480000,4,2,528,160,2000,33500
1250000,5,2,1119,380,1981,11200
480000,4,4,653,227,2000,14200
389000,2,2,563,113,1981,12400
800000,4,5,2854,281,2000,22500
455000,4,,737,146,1991,16800
607500,4,1,744,224,1970,14700
370000,4,5,692,123,1970,12000
660000,4,2,714,170,1989,16100
258000,4,2,600,90,1994,39700
635000,4,2,621,247,2002,15700
985000,4,2,270,207,2014,12900
750000,4,2,804,286,2004,16100
330000,4,2,540,180,1994,39400
1110000,5,2,425,248,1969,8400
750000,4,3,1746,278,1970,19600
1100000,3,,791,267,1956,10200
259000,3,1,683,105,1984,40100
445000,4,2,350,156,,26800
475000,3,2,734,117,1984,17600
835000,3,2,490,234,2003,7700
450000,3,2,300,177,,10500
275000,3,1,944,113,1984,22700
413000,4,2,711,170,,13700
920000,4,2,450,194,2002,8100
700000,5,2,756,275,,24300
425500,4,2,641,232,,54600
550000,4,,543,269,2002,6500
890000,5,2,735,255,,11900
1075000,3,2,622,222,1960,4300
2360000,4,4,847,285,1998,13600
220000,4,2,710,114,1976,32200
430000,4,2,680,224,1988,40500
360000,3,1,992,108,1988,39400
530000,4,2,500,193,2011,12700
589000,4,2,883,192,1983,21200
369000,4,2,727,131,2002,27000
780000,6,2,560,422,2011,17800
880000,4,2,668,251,2009,27100
405000,4,2,700,158,1986,19600
531000,4,2,587,150,2005,14100
240000,4,1,499,100,1992,44300
845000,4,4,605,235,1997,10800
547500,4,2,541,165,1991,19800
870000,4,2,629,260,2005,7500
1035000,5,2,696,255,1987,11400
810000,4,2,590,253,2015,5700
2225000,5,2,728,429,2015,3900
590000,4,2,2038,248,2002,41400
115000,3,,1039,130,1969,20400
440000,4,2,454,173,2012,13500
725000,4,3,3748,235,,22700
650000,4,6,683,217,1998,20500
880000,4,4,684,227,1988,12100
725000,4,4,675,262,2005,16200
595000,3,,2873,107,1976,13700
490000,3,2,608,150,2004,24700
840000,4,2,739,232,1982,10600
420000,4,2,542,204,,40400
855000,4,2,647,289,,14500
1780000,5,4,1012,276,1958,8200
960000,3,1,650,160,1940,4400
1240000,4,3,475,275,2010,9100
790000,3,2,384,100,1900,15700
542500,4,2,450,180,2015,24500
491000,4,2,718,176,1988,14600
525000,3,2,300,106,1963,7600
725000,5,2,731,280,,16300
1675000,4,2,627,215,1950,16500
410000,3,1,1079,144,1998,47300
440000,4,1,532,127,1985,11200
526500,4,1,955,121,1973,15900
490000,4,2,553,206,2006,26700
430000,3,4,297,125,1994,6600
340000,4,,791,131,1972,24000
464000,4,2,649,139,,13900
1060000,2,2,511,129,,13500
574000,4,6,736,221,1991,25600
362200,4,,498,126,1995,35600
419800,3,1,938,96,1973,25300
355000,4,2,817,140,1970,18400
665000,4,6,4462,191,2002,34000
511000,4,2,501,178,,24300
630000,3,2,764,212,1965,7900
418000,3,2,348,105,1975,6900
450000,4,2,685,161,1998,36300
376000,4,1,810,144,,55400
320000,3,,449,105,1995,19900
650000,5,,1165,228,1981,14400
510000,4,2,539,186,2003,25000
265000,3,1,725,125,1984,44000
292500,4,2,553,146,2003,46000
600000,4,2,597,193,2010,23700
880000,3,2,316,112,1995,10800
502500,4,2,474,189,,14300
375000,4,2,683,142,1998,24300
370000,3,1,601,104,1995,35300
575000,5,2,687,195,2002,20900
300000,3,3,191,92,2012,35700
1075000,4,2,279,266,2008,14800
455000,3,2,694,98,1988,10500
530000,4,2,598,213,2006,23300
1348000,5,2,564,325,2000,7200
250000,3,,689,80,1970,11900
350500,4,2,456,156,2010,27400
452000,4,2,700,147,1978,12000
342000,4,2,603,139,2004,31500
461000,4,2,560,197,2009,37500
420000,4,4,692,135,1969,12100
975000,7,4,752,232,1990,11300
512500,3,,1153,123,1960,11700
350000,4,4,726,127,1995,32900
450000,4,2,671,213,,27300
320000,4,2,693,135,1976,38000
242000,3,1,479,137,,46700
560000,4,2,640,199,1992,8600
505000,4,6,2505,175,1987,26500
510000,4,2,570,148,,10500
615000,2,2,306,104,,12300
470000,4,4,510,181,2007,24400
890000,4,2,612,287,2004,8700
560000,4,2,549,231,2007,20900
505000,4,2,576,213,2007,25300
439000,3,2,360,143,2012,20100
455000,3,2,434,133,1999,20100
565000,4,2,2000,225,,30300
305000,4,1,693,144,1976,37900
430000,3,2,685,110,1979,12900
220000,4,1,516,200,1989,40600
450000,4,2,384,162,2013,14100
786000,4,2,693,215,1994,17100
655000,5,2,709,261,,21700
560000,4,2,1927,283,,30200
679000,5,2,712,217,1985,15200
378500,3,,695,100,1970,7100
450000,3,1,817,144,1986,17400
690000,3,,507,173,2016,15400
355000,3,6,680,147,2003,20400
395000,3,1,697,100,1987,10600
329000,3,1,720,110,1978,23200
285000,3,2,862,110,1979,17200
408000,4,2,567,201,2013,35800
220000,3,,390,129,1995,20000
1090000,4,2,589,308,2006,27100
585000,3,1,746,180,1986,22700
1630000,2,,850,342,2004,10100
450000,3,6,746,134,1978,14100
335000,3,2,301,139,2013,17900
555000,4,3,605,215,2006,15000
875000,5,8,8134,457,1991,25100
565000,4,2,900,215,1973,35100
1020000,7,3,54487,217,1996,43900
452000,4,2,450,152,,12800
355000,3,2,266,104,2013,14700
260400,4,2,420,121,2014,27900
465000,3,2,305,142,2014,19200
910000,4,2,540,235,2003,16500
550000,4,1,697,197,1979,22700
980000,4,2,351,215,2012,13200
1120000,4,2,481,220,1995,7000
800000,4,2,772,257,1990,24700
420000,3,1,699,93,1988,21400
731000,3,2,734,100,1970,10600
472000,3,2,4181,177,1994,30600
640000,6,3,815,283,1994,14900
312500,3,1,699,125,1984,38200
500000,5,2,536,250,2015,40500
400000,4,2,641,172,1999,15200
545000,5,2,624,260,2005,17100
377000,3,4,533,102,1995,14000
445000,3,3,752,213,1980,42400
262000,3,2,383,176,2010,38000
500000,4,2,414,186,2013,20300
590000,4,2,680,183,1993,10900
378000,3,2,700,83,1992,17700
465000,3,2,454,147,2006,8500
460000,3,2,308,170,2010,22100
505000,3,2,374,181,2013,10700
445000,3,2,413,163,2006,40400
240000,3,1,477,114,1994,19600
535000,3,2,629,152,1999,19400
455000,3,3,819,110,1971,11100
560000,4,2,577,147,1995,15900
345000,3,2,300,135,2014,17700
722500,5,2,1223,204,1997,16800
740000,3,1,2418,112,1983,4000
723000,4,2,925,227,1991,19400
505000,4,2,362,230,2015,26100
930000,3,1,765,117,1970,9200
515000,4,2,436,176,2008,24700
470000,4,2,552,177,2005,23400
785000,3,1,483,270,1930,4700
835000,2,,553,130,,9500
1550000,4,2,728,294,1997,8400
570000,4,2,618,207,2003,25000
523000,4,2,577,200,2006,19200
820000,3,1,752,751,1972,4200
570000,4,2,510,261,2009,37300
320000,3,2,300,130,2014,31800
1750000,4,2,695,290,2003,8500
617000,4,2,1854,297,1994,27700
670000,3,,393,178,2014,37300
630000,4,2,561,165,1995,13600
290000,4,2,762,235,2016,16900
485000,4,2,439,180,2008,24800
405000,3,1,832,146,,25800
816000,3,4,827,135,,15600
639000,4,2,915,150,1978,20300
355000,3,2,739,140,1975,14700
680000,4,2,644,239,2002,33900
770000,4,3,721,187,1980,13300
525000,4,2,668,238,2001,11800
275000,3,5,712,87,1988,23800
855000,4,3,25422,432,1979,28500
1500000,5,2,952,395,1989,7600
550000,3,,436,106,1955,15000
382500,4,2,711,156,1990,24200
452000,4,2,707,125,1987,10200
730000,4,2,2383,265,1998,30900
362000,4,4,630,181,2006,51300
386000,3,3,745,124,1980,15300
495000,3,2,714,100,1982,14300
1620000,6,1,1062,215,1975,12800
565000,4,2,553,224,,26200
460000,3,1,403,94,1978,20900
645000,4,3,420,224,2014,13100
223000,3,1,682,109,1989,39500
414000,4,2,682,169,1998,35200
1200000,4,2,870,250,1991,7500
1100000,4,3,4135,288,,43500
900000,3,1,712,242,1969,16200
930000,5,2,682,295,2000,26900
900000,3,2,244,147,1999,6800
390000,3,1,811,84,1920,46900
615000,3,2,376,120,,3274
815000,4,2,589,260,2008,27200
800000,4,2,780,254,1990,12800
430000,4,2,480,202,2014,32900
720000,3,1,473,114,,14700
645000,4,2,692,175,1976,13800
573000,4,2,608,253,2006,26500
404000,3,2,507,211,2012,41600
780000,3,6,20012,155,,30100
440000,3,2,321,151,,17300
726000,4,2,2004,268,2006,28000
615000,5,6,668,275,2009,37600
483000,3,2,691,103,1984,23400
500000,4,2,656,183,2007,52200
450000,4,1,749,156,1988,34300
647000,3,3,725,160,1980,12600
260000,3,1,699,119,1975,37600
681000,2,2,918,402,1961,6800
598000,4,2,476,196,2009,15300
1225000,4,2,305,282,2008,3700
772000,4,2,476,298,2012,13000
1800000,5,4,10204,549,2013,19800
612000,4,2,576,161,2002,17600
1055000,4,3,15878,536,2004,28500
595000,4,,698,233,1985,18700
1275000,3,2,822,215,1982,6800
430000,5,2,541,213,2008,26200
490000,4,2,560,213,2003,19800
510000,4,2,586,199,2006,24600
530000,5,2,812,214,1999,20700
520000,3,4,2363,148,1981,35000
322000,2,1,890,179,1968,15000
470000,5,2,736,225,1986,11400
620000,4,2,693,221,1999,20300
450000,4,4,603,187,2006,24300
580000,4,2,752,183,1989,18900
370000,3,2,733,98,1983,12000
513000,5,2,500,183,2011,14100
750000,3,1,801,94,1968,12800
670000,5,5,2001,240,2008,35300
430000,4,2,573,130,1999,13600
353000,4,2,556,210,2013,36100
645000,4,2,603,239,2010,28100
1100000,4,2,729,239,1970,10600
540000,4,2,611,222,2004,22300
450000,4,2,803,200,1984,21700
567000,4,2,468,206,2015,20500
680000,3,2,728,1,2015,12800
790000,4,2,441,317,2012,15900
536000,4,2,476,214,2013,31500
635000,3,2,835,170,1983,35200
550000,4,3,602,184,2006,24600
625000,3,6,4119,206,1990,25300
430000,4,2,665,132,2000,34500
472500,4,2,890,150,1968,25200
930000,4,2,728,174,1974,12900
735000,4,2,559,210,2003,6400
300000,3,1,898,184,1989,17600
358000,4,5,709,172,1972,22200
920000,4,2,708,492,1969,4500
935000,6,2,855,230,,7300
385000,4,1,493,139,1995,20000
462500,4,,580,221,2007,54700
585000,4,2,2000,178,1993,27200
1750000,3,2,580,216,2002,4100
340000,3,2,452,122,1990,26900
585000,4,2,253,163,2005,36400
420000,3,4,1014,136,,47300
332500,4,2,620,129,2000,34300
595000,4,2,393,193,2015,16200
333000,4,2,467,143,2006,34500
270000,3,2,230,117,2015,31700
585000,3,1,880,125,1963,11600
445000,4,2,420,139,1998,8900
1125000,4,,729,346,2002,26800
360000,3,2,684,110,1970,12400
1375000,3,,838,254,2004,7500
660000,4,2,1151,217,,13700
1340000,4,2,809,300,1985,4900
472000,4,,684,177,1987,40600
537000,3,2,287,114,2002,10200
2210000,2,1,987,268,1925,3000
800000,4,7,6736,247,2005,29900
360000,3,,724,96,1979,11900
550000,4,2,1002,202,2000,19000
660000,3,4,757,156,1981,6300
527500,4,2,599,199,2006,21200
385000,3,1,752,132,1976,22600
494000,4,2,779,110,1986,10700
610000,4,2,624,200,1999,17200
500000,4,2,809,181,1971,8000
390000,2,,719,144,1958,8600
165000,3,1,684,118,1972,22100
380000,4,2,613,148,1999,48100
140000,4,,20433,240,2000,27900
295000,3,2,275,105,2009,22200
215000,2,,84,70,1975,3700
665000,3,2,116,112,1977,10100
425000,2,1,7189,63,1977,5800
920000,3,2,1861,125,2011,7100
290000,2,1,6258,105,2001,24600
188000,3,2,239,110,2012,25200
205000,3,1,604,100,1974,32400
285000,3,2,21051,140,2010,24300
330000,2,1,9492,85,,24300
400000,2,1,215,92,,13000
249000,4,2,270,124,2012,25600
300000,1,1,74,61,1966,3800
310000,3,1,6472,100,,11700
310000,2,1,2937,67,1980,12700
455000,2,,127,91,2007,1400
323500,2,1,155,88,2009,19000
360000,2,1,2033,61,1966,10700
500000,2,,129,70,,10000
230000,2,1,3661,81,1993,10900
390000,3,2,318,166,2015,25400
760000,4,2,706,225,1988,12000
600000,3,1,874,105,,12400
302000,3,2,562,108,1994,34900
665000,4,1,722,280,1980,23500
1012000,4,2,20041,280,2009,47800
315000,3,1,520,125,,20000
1275000,4,2,823,333,1989,10100
900000,4,2,720,392,1997,16100
1085000,6,4,21690,306,2008,24500
565000,3,6,2500,127,1986,23800
870000,3,2,328,103,1964,4700
656000,2,2,838,156,2008,7000
312000,3,2,300,152,2011,35600
1180000,3,2,398,253,2008,4600
570000,4,1,22015,188,2005,38600
1080000,5,2,15094,271,1996,21000
345000,4,2,364,149,2012,31100
795000,5,3,1004,307,2000,17300
361000,4,2,20470,271,2008,29800
575000,4,2,627,212,2004,20100
575000,4,1,700,159,1982,9500
1175000,4,8,10006,279,1980,24200
688000,4,2,755,198,1977,13600
415000,2,2,2000,88,1940,33900
1100000,4,2,60637,230,1985,41000
75000,4,2,3497,233,2003,27000
450000,2,,19998,64,2014,29000
575000,4,4,2000,161,1999,34300
1260000,4,4,20453,277,2000,29300
362500,3,2,253,107,2013,18900
352000,3,3,1013,135,1946,27300
1620000,4,4,42240,290,1997,26100
1605000,3,,768,121,1966,16900
1125000,5,5,646,264,1948,10300
500000,5,3,752,260,1992,38700
475000,3,2,1983,132,1990,18800
675000,3,2,337,146,2008,10400
550000,4,2,521,126,1999,13000
600000,3,2,404,158,2005,6400
900000,3,,40500,108,1980,31100
590000,4,,27903,168,1980,40700
435000,4,2,619,130,1994,20500
462000,4,2,392,174,1997,7600
470000,4,2,592,163,2007,34800
2180000,6,2,651,238,1935,3800
378000,4,2,675,144,,24000
1020000,3,1,446,259,1938,4300
835000,4,2,49609,323,2011,21900
340000,3,2,671,86,1970,10800
519000,4,2,502,200,,24000
540000,4,2,566,200,,26200
800000,4,1,482,216,1986,10400
419000,3,2,236,103,2010,9000
1050000,5,2,548,266,1997,8200
650000,4,2,405,147,1999,5800
820000,2,,911,153,1951,5800
625000,4,2,642,253,2008,25900
821000,3,2,583,120,1952,4800
330000,4,,505,222,2015,12700
640000,5,2,544,328,,12300
657500,3,2,313,165,2001,4400
185000,3,,722,94,1983,23500
525000,4,2,574,223,2006,24800
1151000,3,2,468,230,1922,4300
780000,3,4,2705,215,1967,11500
547000,3,2,724,181,1973,11900
539000,4,2,563,233,2007,21300
420000,3,1,700,110,1989,21700
1325000,3,1,452,150,1920,4700
520000,5,4,584,188,1994,14400
335000,3,2,300,152,2010,35600
450000,4,2,450,199,2015,26400
315000,3,2,316,141,,28500
475000,2,2,530,98,,10200
595000,4,2,772,133,1973,21500
650000,3,2,419,183,1999,27100
1250000,4,1,720,155,1979,11300
1375000,3,2,17749,276,1990,24900
360000,3,1,479,149,1980,9400
1300000,3,2,326,141,1973,3700
749000,4,3,720,254,2009,26600
350000,3,4,821,131,1975,19100
2030000,4,2,1012,83,1996,7800
1200000,4,4,789,267,1995,42500
273000,3,4,450,145,2009,23500
230000,3,2,696,122,1981,40100
980000,4,2,10060,307,1984,17400
330000,2,3,923,94,1977,12200
1045000,5,2,490,401,2009,12200
770000,4,3,20004,202,2000,28300
840000,3,1,739,89,1976,21800
1150000,4,2,771,235,1981,10100
875000,3,2,441,350,2006,4800
499000,4,,635,203,2003,19800
818000,4,,160,150,,5500
818000,4,,160,150,,5500
818000,4,,160,150,,5500
390000,3,2,1183,116,1958,16100
150000,4,2,700,99,1988,25100
483000,3,1,684,154,1983,16700
825000,3,2,820,125,1950,5200
1050000,4,2,645,209,1950,4300
635000,5,6,5905,265,1992,24100
870000,3,3,404,400,1938,13800
459000,4,2,375,165,2014,26400
885000,4,2,20172,280,2004,50600
340000,3,2,257,113,2012,20500
1260000,3,3,486,170,1910,3000
540000,4,3,718,250,2010,50400
300000,4,1,683,110,1989,38100
710000,3,3,479,215,2004,27100
443500,4,2,495,161,2002,15800
350000,4,2,752,145,1985,19800
635000,4,2,922,292,2003,58100
1050000,3,,591,160,1935,4500
700000,5,2,4273,333,1994,25000
479000,4,4,706,177,1997,12900
517000,3,2,736,149,1959,5800
755000,4,2,10006,199,1970,28600
875000,4,2,720,229,1988,11900
575000,4,2,668,242,,15900
547000,2,2,911,130,1951,5800
1260000,3,2,286,209,2002,16100
650000,4,2,735,224,1987,13100
1550000,5,14,16583,237,,13000
165000,3,1,701,100,1974,24900
1150000,5,2,32718,340,1992,24400
620000,4,2,810,153,1969,8700
850000,4,1,809,220,1969,12600
502500,3,1,744,87,1961,7200
872500,3,2,468,113,1910,4300
895000,3,1,558,162,1930,4700
730000,4,2,705,252,2004,55600
980000,4,16,20400,302,2002,26800
745000,4,2,685,320,,28200
1310000,4,2,25226,320,1986,23700
1200000,3,2,398,248,2004,4500
515000,4,2,453,184,2013,19200
700000,5,2,22395,160,,33100
350000,4,1,683,142,1977,13300
285000,4,4,38231,285,2006,22700
1955000,4,4,1024,255,1960,8000
630000,3,2,700,158,1982,10900
1070000,4,2,850,228,1952,14700
510000,3,2,20224,132,1972,22400
510000,4,2,600,223,2004,27000
180000,4,,10000,259,2001,19300
325000,4,2,450,151,2009,23400
1025000,5,4,20241,363,1997,29900
1600000,6,2,76163,500,2003,28700
790000,4,3,24946,309,1980,27600
815000,3,2,20235,166,1982,33000
322500,3,2,690,118,1993,32800
1440000,4,2,491,311,2012,4500
1440000,5,2,10763,53,2009,21500
272000,3,1,820,101,1970,44100
595000,5,2,683,200,,11900
361000,3,1,700,115,1977,13400
1275000,4,2,463,163,1924,4300
592000,3,2,235,102,1991,10600
578000,5,2,633,187,1989,10900
560000,3,1,1038,162,1960,21100
388000,3,,1518,171,1960,40200
430000,4,2,450,209,2006,13900
551000,4,2,901,225,1988,18300
485000,4,2,652,177,,29100
405000,3,1,692,119,1977,13000
865000,3,2,444,167,1949,4200
815000,3,3,6056,160,2007,13100
299000,4,2,684,147,1977,40600
1517000,4,1,809,191,,10200
189000,4,2,225,141,,18100
510000,4,2,336,198,2007,25000
545000,4,2,2114,165,1984,27100
